wilaya_code,wilaya_name,commune_name,zone
22,Sidi Bel Abbès,Makedra,I
22,Sidi Bel Abbès,Marhoum,I
22,Sidi Bel Abbès,Merine,I
22,Sidi Bel Abbès,Mezaourou,I
22,Sidi Bel Abbès,Mostefa  Ben Brahim,I
22,Sidi Bel Abbès,Moulay Slissen,I
22,Sidi Bel Abbès,Oued Sebaa,I
22,Sidi Bel Abbès,Oued Sefioun,I
22,Sidi Bel Abbès,Oued Taourira,I
22,Sidi Bel Abbès,Ras El Ma,I
22,Sidi Bel Abbès,Redjem Demouche,I
22,Sidi Bel Abbès,Sehala Thaoura,I
22,Sidi Bel Abbès,Sfisef,I
22,Sidi Bel Abbès,Sidi Ali Benyoub,I
22,Sidi Bel Abbès,Sidi Ali Boussidi,I
22,Sidi Bel Abbès,Sidi Bel-Abbes,I
22,Sidi Bel Abbès,Sidi Brahim,I
22,Sidi Bel Abbès,Sidi Chaib,I
22,Sidi Bel Abbès,Sidi Dahou Zairs,I
22,Sidi Bel Abbès,Sidi Hamadouche,I
22,Sidi Bel Abbès,Sidi Khaled,I
22,Sidi Bel Abbès,Sidi Lahcene,I
22,Sidi Bel Abbès,Sidi Yacoub,I
22,Sidi Bel Abbès,Tabia,I
22,Sidi Bel Abbès,Taoudmout,I
22,Sidi Bel Abbès,Tefessour,I
22,Sidi Bel Abbès,Teghalimet,I
22,Sidi Bel Abbès,Telagh,I
22,Sidi Bel Abbès,Tenira,I
22,Sidi Bel Abbès,Tessala,I
22,Sidi Bel Abbès,Tilmouni,I
22,Sidi Bel Abbès,Zerouala,I
23,Annaba,Ain El Berda,IIa
23,Annaba,Annaba,IIa
23,Annaba,Berrahal,IIa
23,Annaba,Chetaibi,IIa
23,Annaba,Cheurfa,IIa
23,Annaba,El Bouni,IIa
23,Annaba,El Eulma,IIa
23,Annaba,El Hadjar,IIa
23,Annaba,Oued El Aneb,IIa
23,Annaba,Seraidi,IIa
23,Annaba,Sidi Amar,IIa
23,Annaba,Treat,IIa
24,Guelma,Ain Ben Beida,IIa
24,Guelma,Ain Larbi,IIa
24,Guelma,Ain Larbi,IIb
24,Guelma,Ain Makhlouf,IIa
24,Guelma,Ain Makhlouf,IIb
24,Guelma,Ain Regada,IIa
24,Guelma,Ain Sandel,IIa
24,Guelma,Belkheir,IIa
24,Guelma,Bendjarah,IIa
24,Guelma,Beni Mezline,IIa
24,Guelma,Bordj Sabath,IIa
24,Guelma,Bordj Sabath,IIb
24,Guelma,Bou Hachana,IIa
24,Guelma,Bou Hamdane,IIa
24,Guelma,Bou Hamdane,IIb
24,Guelma,Bouati Mahmoud,IIa
24,Guelma,Bouchegouf,IIa
24,Guelma,Boumahra Ahmed,IIa
24,Guelma,Dahouara,IIa
24,Guelma,Djeballah Khemissi,IIa
24,Guelma,Djeballah Khemissi,IIb
24,Guelma,El Fedjoudj,IIa
24,Guelma,Guelaat Bou Sbaa,IIa
24,Guelma,Guelma,IIa
24,Guelma,Hammam Debagh,IIa
24,Guelma,Hammam Debagh,IIb
24,Guelma,Hammam N'bail,IIa
24,Guelma,Heliopolis,IIa
24,Guelma,Houari Boumedienne,IIa
24,Guelma,Khezaras,IIa
24,Guelma,Medjez Amar,IIa
24,Guelma,Medjez Sfa,IIa
24,Guelma,Nechmaya,IIa
24,Guelma,Oued Cheham,IIa
24,Guelma,Oued Ferragha,IIa
24,Guelma,Oued Zenati,IIa
24,Guelma,Oued Zenati,IIb
24,Guelma,Ras El Agba,IIa
24,Guelma,Roknia,IIa
24,Guelma,Roknia,IIb
24,Guelma,Sellaoua Announa,IIa
24,Guelma,Tamlouka,IIa
25,Constantine,Ain Abid,IIa
25,Constantine,Ain Smara,IIa
25,Constantine,Ben Badis,IIa
25,Constantine,Beni Hamidane,IIa
25,Constantine,Constantine,IIa
25,Constantine,Didouche Mourad,IIa
25,Constantine,El Khroub,IIa
25,Constantine,Hamma Bouziane,IIa
25,Constantine,Ibn Ziad,IIa
25,Constantine,Messaoud Boudjeriou,IIa
25,Constantine,Ouled Rahmoun,IIa
25,Constantine,Zighoud Youcef,IIa
26,Médéa,Ain Boucif,I
26,Médéa,Ain Boucif,IIb
26,Médéa,Ain Ouksir,IIb
26,Médéa,Aissaouia,IIb
26,Médéa,Aziz,I
26,Médéa,Aziz,IIb
26,Médéa,Baata,IIb
26,Médéa,Ben Chicao,IIb
26,Médéa,Beni Slimane,IIa
26,Médéa,Beni Slimane,IIb
26,Médéa,Berrouaghia,IIb
26,Médéa,Bir Ben Laabed,IIa
26,Médéa,Bir Ben Laabed,IIb
26,Médéa,Boghar,I
26,Médéa,Boghar,IIb
26,Médéa,Bouaiche,IIa
26,Médéa,Bouaiche,IIb
26,Médéa,Bouaichoune,IIb
26,Médéa,Bouchrahil,IIb
26,Médéa,Boughzoul,IIa
26,Médéa,Boughzoul,IIb
26,Médéa,Bouskene,IIa
26,Médéa,Bouskene,IIb
26,Médéa,Chabounia,IIa
26,Médéa,Chabounia,IIb
26,Médéa,Chelalet El Adhaoura,IIb
26,Médéa,Cheniguel,IIa
26,Médéa,Cheniguel,IIb
26,Médéa,Derrag,I
26,Médéa,Derrag,IIb
26,Médéa,Djouab,IIb
26,Médéa,Draa Esmar,IIb
26,Médéa,El Azizia,IIa
26,Médéa,El Azizia,IIb
26,Médéa,El Guelbelkebir,IIa
26,Médéa,El Guelbelkebir,IIb
26,Médéa,El Hamdania,IIb
26,Médéa,El Haoudane,IIb
26,Médéa,El Omaria,IIa
26,Médéa,El Omaria,IIb
26,Médéa,El Ouinet,I
26,Médéa,El Ouinet,IIb
26,Médéa,Hannacha,IIb
26,Médéa,Kef Lakhdar,I
26,Médéa,Kef Lakhdar,IIb
26,Médéa,Khams Djouamaa,IIa
26,Médéa,Khams Djouamaa,IIb
26,Médéa,Ksar El Boukhari,IIb
26,Médéa,M'fatha,IIb
26,Médéa,Maghraoua,IIa
26,Médéa,Maghraoua,IIb
26,Médéa,Medea,IIb
26,Médéa,Medjebar,IIb
26,Médéa,Mezerana,IIb
26,Médéa,Mihoub,IIa
26,Médéa,Mihoub,IIb
26,Médéa,Ouamri,IIb
26,Médéa,Oued Harbil,IIb
26,Médéa,Ouled Antar,IIb
26,Médéa,Ouled Bouachra,IIb
26,Médéa,Ouled Brahim,IIa
26,Médéa,Ouled Brahim,IIb
26,Médéa,Ouled Deid,IIb
26,Médéa,Ouled Emaaraf,I
26,Médéa,Ouled Emaaraf,IIb
26,Médéa,Ouled Hellal,IIb
26,Médéa,Oum El Djellil,I
26,Médéa,Oum El Djellil,IIb
26,Médéa,Ouzera,IIb
26,Médéa,Rebaia,I
26,Médéa,Rebaia,IIb
26,Médéa,Saneg,I
26,Médéa,Saneg,IIb
26,Médéa,Sedraya,IIa
26,Médéa,Sedraya,IIb
26,Médéa,Seghouane,I
26,Médéa,Seghouane,IIb
26,Médéa,Si Mahdjoub,IIb
26,Médéa,Sidi Demed,I
26,Médéa,Sidi Demed,IIb
26,Médéa,Sidi Naamane,IIb
26,Médéa,Sidi Rabie,IIa
26,Médéa,Sidi Rabie,IIb
26,Médéa,Sidi Zahar,IIb
26,Médéa,Sidi Ziane,IIb
26,Médéa,Souagui,IIb
26,Médéa,Tablat,IIb
26,Médéa,Tafraout,IIb
26,Médéa,Tamesguida,IIb
26,Médéa,Tizi Mahdi,IIb
26,Médéa,Tletat Ed Douair,I
26,Médéa,Tletat Ed Douair,IIb
26,Médéa,Zoubiria,I
26,Médéa,Zoubiria,IIb
27,Mostaganem,Achaacha,IIa
27,Mostaganem,Ain-Boudinar,IIa
27,Mostaganem,Ain-Nouissy,IIa
27,Mostaganem,Ain-Sidi Cherif,IIa
27,Mostaganem,Ain-Tedles,IIa
27,Mostaganem,Benabdelmalek Ramdane,IIa
27,Mostaganem,Bouguirat,IIa
27,Mostaganem,Fornaka,IIa
27,Mostaganem,Hadjadj,IIa
27,Mostaganem,Hassi Mameche,IIa
27,Mostaganem,Hassiane,IIa
27,Mostaganem,Khadra,IIa
27,Mostaganem,Kheir-Eddine,IIa
27,Mostaganem,Mansourah,IIa
27,Mostaganem,Mazagran,IIa
27,Mostaganem,Mesra,IIa
27,Mostaganem,Mostaganem,IIa
27,Mostaganem,Nekmaria,IIa
27,Mostaganem,Oued El Kheir,IIa
27,Mostaganem,Ouled Boughalem,IIa
27,Mostaganem,Ouled-Maalah,IIa
27,Mostaganem,Safsaf,IIa
27,Mostaganem,Sayada,IIa
27,Mostaganem,Sidi Ali,IIa
27,Mostaganem,Sidi Belaattar,IIa
27,Mostaganem,Sidi-Lakhdar,IIa
27,Mostaganem,Sirat,IIa
27,Mostaganem,Souaflia,IIa
27,Mostaganem,Sour,IIa
27,Mostaganem,Stidia,IIa
27,Mostaganem,Tazgait,IIa
27,Mostaganem,Touahria,IIa
28,M'Sila,Ain El Hadjel,IIa
28,M'Sila,Ain El Melh,I
28,M'Sila,Ain El Melh,IIa
28,M'Sila,Ain Fares,I
28,M'Sila,Ain Fares,IIa
28,M'Sila,Ain Khadra,IIa
28,M'Sila,Ain Rich,I
28,M'Sila,Ain Rich,IIa
28,M'Sila,Belaiba,IIa
28,M'Sila,Ben Srour,IIa
28,M'Sila,Beni Ilmane,IIa
28,M'Sila,Benzouh,IIa
28,M'Sila,Berhoum,IIa
28,M'Sila,Bir Foda,I
28,M'Sila,Bir Foda,IIa
28,M'Sila,Bou Saada,IIa
28,M'Sila,Bouti Sayeh,I
28,M'Sila,Bouti Sayeh,IIa
28,M'Sila,Chellal,IIa
28,M'Sila,Dehahna,IIa
28,M'Sila,Djebel Messaad,IIa
28,M'Sila,El Hamel,IIa
28,M'Sila,El Houamed,IIa
28,M'Sila,Hammam Dalaa,IIa
28,M'Sila,Khettouti Sed-El-Jir,IIa
28,M'Sila,Khoubana,IIa
28,M'Sila,M'cif,IIa
28,M'Sila,M'sila,IIa
28,M'Sila,M'tarfa,IIa
28,M'Sila,Maadid,IIa
28,M'Sila,Maarif,IIa
28,M'Sila,Magra,IIa
28,M'Sila,Medjedel,IIa
28,M'Sila,Menaa,IIa
28,M'Sila,Mohamed Boudiaf,IIa
28,M'Sila,Ouanougha,IIa
28,M'Sila,Ouled Addi Guebala,IIa
28,M'Sila,Ouled Derradj,IIa
28,M'Sila,Ouled Madhi,IIa
28,M'Sila,Ouled Mansour,IIa
28,M'Sila,Ouled Sidi Brahim,IIa
28,M'Sila,Ouled Slimane,IIa
28,M'Sila,Oulteme,IIa
28,M'Sila,Sidi Aissa,IIa
28,M'Sila,Sidi Ameur,IIa
28,M'Sila,Sidi Hadjeres,IIa
28,M'Sila,Sidi M'hamed,I
28,M'Sila,Sidi M'hamed,IIa
28,M'Sila,Slim,IIa
28,M'Sila,Souamaa,IIa
28,M'Sila,Tamsa,IIa
28,M'Sila,Tarmount,IIa
28,M'Sila,Zarzour,IIa
29,Mascara,Ain Fares,IIa
29,Mascara,Ain Fekan,IIa
29,Mascara,Ain Ferah,IIa
29,Mascara,Ain Frass,IIa
29,Mascara,Alaimia,IIa
29,Mascara,Aouf,IIa
29,Mascara,Benian,IIa
29,Mascara,Bou Henni,IIa
29,Mascara,Bouhanifia,IIa
29,Mascara,Chorfa,IIa
29,Mascara,El Bordj,IIa
29,Mascara,El Gaada,IIa
29,Mascara,El Ghomri,IIa
29,Mascara,El Gueitena,IIa
29,Mascara,El Hachem,IIa
29,Mascara,El Keurt,IIa
29,Mascara,El Mamounia,IIa
29,Mascara,El Menaouer,IIa
29,Mascara,Ferraguig,IIa
29,Mascara,Froha,IIa
29,Mascara,Gharrous,IIa
29,Mascara,Ghriss,IIa
29,Mascara,Guerdjoum,IIa
29,Mascara,Hacine,IIa
29,Mascara,Khalouia,IIa
29,Mascara,Makhda,IIa
29,Mascara,Maoussa,IIa
29,Mascara,Mascara,IIa
29,Mascara,Matemore,IIa
29,Mascara,Mocta-Douz,IIa
29,Mascara,Mohammadia,IIa
29,Mascara,Nesmot,IIa
29,Mascara,Oggaz,IIa
29,Mascara,Oued El Abtal,IIa
29,Mascara,Oued Taria,IIa
29,Mascara,Ras El Ain Amirouche,IIa
29,Mascara,Sedjerara,IIa
29,Mascara,Sehailia,IIa
29,Mascara,Sidi Abdeldjebar,IIa
29,Mascara,Sidi Abdelmoumene,IIa
29,Mascara,Sidi Boussaid,IIa
29,Mascara,Sidi Kada,IIa
29,Mascara,Sig,IIa
29,Mascara,Tighennif,IIa
29,Mascara,Tizi,IIa
29,Mascara,Zahana,IIa
29,Mascara,Zelamta,IIa
30,Ouargla,Ain Beida,0
30,Ouargla,El Borma,0
30,Ouargla,Hassi Ben Abdellah,0
30,Ouargla,Hassi Messaoud,0
30,Ouargla,N'goussa,0
30,Ouargla,Ouargla,0
30,Ouargla,Rouissat,0
30,Ouargla,Sidi Khouiled,0
31,Oran,Ain Biya,IIa
31,Oran,Ain Kerma,IIa
31,Oran,Ain Turk,IIa
31,Oran,Arzew,IIa
31,Oran,Ben Freha,IIa
31,Oran,Bethioua,IIa
31,Oran,Bir El Djir,IIa
31,Oran,Boufatis,IIa
31,Oran,Bousfer,IIa
31,Oran,Boutlelis,IIa
31,Oran,El Ancor,IIa
31,Oran,El Braya,IIa
31,Oran,El Kerma,IIa
31,Oran,Es Senia,IIa
31,Oran,Gdyel,IIa
31,Oran,Hassi Ben Okba,IIa
31,Oran,Hassi Bounif,IIa
31,Oran,Hassi Mefsoukh,IIa
31,Oran,Marsat El Hadjadj,IIa
31,Oran,Mers El Kebir,IIa
31,Oran,Messerghin,IIa
31,Oran,Oran,IIa
31,Oran,Oued Tlelat,IIa
31,Oran,Sidi Ben Yebka,IIa
31,Oran,Sidi Chami,IIa
31,Oran,Tafraoui,IIa
32,El Bayadh,Ain El Orak,0
32,El Bayadh,Arbaouat,0
32,El Bayadh,Boualem,0
32,El Bayadh,Bougtoub,0
32,El Bayadh,Boussemghoun,0
32,El Bayadh,Brezina,0
32,El Bayadh,Cheguig,0
32,El Bayadh,Chellala,0
32,El Bayadh,El Bayadh,0
32,El Bayadh,El Bnoud,0
32,El Bayadh,El Kheiter,0
32,El Bayadh,El Mehara,0
32,El Bayadh,Ghassoul,0
32,El Bayadh,Kef El Ahmar,0
32,El Bayadh,Krakda,0
32,El Bayadh,Labiodh Sidi Cheikh,0
32,El Bayadh,Rogassa,0
32,El Bayadh,Sidi Ameur,0
32,El Bayadh,Sidi Slimane,0
32,El Bayadh,Sidi Tiffour,0
32,El Bayadh,Stitten,0
32,El Bayadh,Tousmouline,0
33,Illizi,Bordj Omar Driss,0
33,Illizi,Debdeb,0
33,Illizi,Illizi,0
33,Illizi,In Amenas,0
34,Bordj Bou Arreridj,Ain Taghrout,III
34,Bordj Bou Arreridj,Ain Taghrout,IIa
34,Bordj Bou Arreridj,Ain Tesra,III
34,Bordj Bou Arreridj,B. B. Arreridj,III
34,Bordj Bou Arreridj,Belimour,III
34,Bordj Bou Arreridj,Belimour,IIa
34,Bordj Bou Arreridj,Ben Daoud,III
34,Bordj Bou Arreridj,Ben Daoud,IIb
34,Bordj Bou Arreridj,Bir Kasdali,III
34,Bordj Bou Arreridj,Bordj Ghedir,III
34,Bordj Bou Arreridj,Bordj Ghedir,IIa
34,Bordj Bou Arreridj,Bordj Zemmoura,III
34,Bordj Bou Arreridj,Colla,III
34,Bordj Bou Arreridj,Colla,IIb
34,Bordj Bou Arreridj,Djaafra,III
34,Bordj Bou Arreridj,Djaafra,IIb
34,Bordj Bou Arreridj,El Achir,III
34,Bordj Bou Arreridj,El Achir,IIb
34,Bordj Bou Arreridj,El Annasseur,III
34,Bordj Bou Arreridj,El Annasseur,IIa
34,Bordj Bou Arreridj,El Euch,III
34,Bordj Bou Arreridj,El M'hir,III
34,Bordj Bou Arreridj,El M'hir,IIb
34,Bordj Bou Arreridj,El Main,III
34,Bordj Bou Arreridj,El Main,IIb
34,Bordj Bou Arreridj,Elhammadia,III
34,Bordj Bou Arreridj,Ghailasa,III
34,Bordj Bou Arreridj,Ghailasa,IIa
34,Bordj Bou Arreridj,Haraza,III
34,Bordj Bou Arreridj,Haraza,IIb
34,Bordj Bou Arreridj,Hasnaoua,III
34,Bordj Bou Arreridj,Hasnaoua,IIb
34,Bordj Bou Arreridj,Khelil,III
34,Bordj Bou Arreridj,Khelil,IIb
34,Bordj Bou Arreridj,Ksour,III
34,Bordj Bou Arreridj,Ksour,IIb
34,Bordj Bou Arreridj,Mansoura,III
34,Bordj Bou Arreridj,Mansoura,IIb
34,Bordj Bou Arreridj,Medjana,III
34,Bordj Bou Arreridj,Medjana,IIb
34,Bordj Bou Arreridj,Ouled Brahem,III
34,Bordj Bou Arreridj,Ouled Brahem,IIa
34,Bordj Bou Arreridj,Ouled Dahmane,III
34,Bordj Bou Arreridj,Ouled Sidi-Brahim,III
34,Bordj Bou Arreridj,Ouled Sidi-Brahim,IIb
34,Bordj Bou Arreridj,Rabta,III
34,Bordj Bou Arreridj,Rabta,IIb
34,Bordj Bou Arreridj,Ras El Oued,III
34,Bordj Bou Arreridj,Ras El Oued,IIa
34,Bordj Bou Arreridj,Sidi-Embarek,III
34,Bordj Bou Arreridj,Sidi-Embarek,IIb
34,Bordj Bou Arreridj,Taglait,III
34,Bordj Bou Arreridj,Taglait,IIa
34,Bordj Bou Arreridj,Tassamert,III
34,Bordj Bou Arreridj,Tefreg,III
34,Bordj Bou Arreridj,Tefreg,IIb
34,Bordj Bou Arreridj,Teniet En Nasr,III
34,Bordj Bou Arreridj,Teniet En Nasr,IIb
34,Bordj Bou Arreridj,Tixter,III
34,Bordj Bou Arreridj,Tixter,IIa
35,Boumerdès,Afir,III
35,Boumerdès,Afir,IIb
35,Boumerdès,Ammal,III
35,Boumerdès,Ammal,IIa
35,Boumerdès,Baghlia,III
35,Boumerdès,Baghlia,IIb
35,Boumerdès,Ben Choud,III
35,Boumerdès,Ben Choud,IIb
35,Boumerdès,Beni Amrane,III
35,Boumerdès,Beni Amrane,IIb
35,Boumerdès,Bordj Menaiel,III
35,Boumerdès,Bordj Menaiel,IIb
35,Boumerdès,Boudouaou,III
35,Boumerdès,Boudouaou El Bahri,III
35,Boumerdès,Boumerdes,III
35,Boumerdès,Bouzegza Keddara,III
35,Boumerdès,Bouzegza Keddara,IIb
35,Boumerdès,Chabet El Ameur,III
35,Boumerdès,Chabet El Ameur,IIa
35,Boumerdès,Corso,III
35,Boumerdès,Dellys,III
35,Boumerdès,Djinet,III
35,Boumerdès,El Kharrouba,III
35,Boumerdès,El Kharrouba,IIb
35,Boumerdès,Hammedi,III
35,Boumerdès,Hammedi,IIb
35,Boumerdès,Isser,III
35,Boumerdès,Isser,IIb
35,Boumerdès,Khemis El Khechna,III
35,Boumerdès,Khemis El Khechna,IIb
35,Boumerdès,Larbatache,III
35,Boumerdès,Larbatache,IIb
35,Boumerdès,Leghata,III
35,Boumerdès,Naciria,III
35,Boumerdès,Naciria,IIb
35,Boumerdès,Ouled Aissa,III
35,Boumerdès,Ouled Aissa,IIb
35,Boumerdès,Ouled Hedadj,III
35,Boumerdès,Ouled Moussa,III
35,Boumerdès,Ouled Moussa,IIb
35,Boumerdès,Si Mustapha,III
35,Boumerdès,Sidi Daoud,III
35,Boumerdès,Souk El Had,III
35,Boumerdès,Souk El Had,IIb
35,Boumerdès,Taourga,III
35,Boumerdès,Taourga,IIb
35,Boumerdès,Thenia,III
35,Boumerdès,Tidjelabine,III
35,Boumerdès,Timezrit,III
35,Boumerdès,Timezrit,IIa
35,Boumerdès,Zemmouri,III
